0,0.6144343302990898
1,0.7957087126137842
2,0.8256176853055917
3,0.7257477243172952
4,0.2516254876462939
5,0.8426527958387516
6,0.7457737321196359
7,0.8068920676202861
8,0.6762028608582574
9,0.2516254876462939
10,0.8375812743823147
11,0.7725617685305591
12,0.7732119635890767
13,0.8102730819245774
14,0.7950585175552666
15,0.7794538361508453
16,0.805331599479844
17,0.7444733420026007
18,0.7366710013003901
19,0.7390117035110533
20,0.7977893368010404
21,0.7854356306892067
22,0.7719115734720416
23,0.5431729518855657
24,0.7096228868660598
25,0.7347204161248374
26,0.7849154746423928
27,0.8405721716514954
28,0.8185955786736021
29,0.7256176853055917
30,0.8131339401820546
31,0.7820546163849155
32,0.8301690507152145
33,0.7866059817945383
34,0.2516254876462939
35,0.81222366710013
36,0.8279583875162548
37,0.8154746423927178
38,0.8131339401820546
39,0.7876462938881664
40,0.7751625487646294
41,0.782184655396619
42,0.5479843953185956
43,0.8020806241872562
