0,0.7490247074122237
1,0.7652795838751626
2,0.6076723016905071
3,0.7869960988296489
4,0.2516254876462939
5,0.8171651495448634
6,0.7681404421326398
7,0.8072821846553966
8,0.7335500650195058
9,0.2516254876462939
10,0.7439531859557867
11,0.8074122236671001
12,0.7778933680104031
13,0.7668400520156047
14,0.800520156046814
15,0.48855656697009103
16,0.7953185955786736
17,0.7723016905071521
18,0.7249674902470741
19,0.8148244473342002
20,0.7538361508452536
21,0.7072821846553966
22,0.8085825747724318
23,0.7793237971391418
24,0.6248374512353706
25,0.7691807542262679
26,0.7425227568270482
27,0.7517555266579974
28,0.8094928478543563
29,0.7630689206762029
30,0.840702210663199
31,0.4124837451235371
32,0.7690507152145644
33,0.7866059817945383
34,0.2516254876462939
35,0.7836150845253576
36,0.8327698309492848
37,0.7984395318595578
38,0.8395318595578674
39,0.7330299089726918
40,0.5087126137841352
41,0.6387516254876463
42,0.635370611183355
43,0.7638491547464239
44,0.7245773732119636
45,0.7724317295188556
46,0.776853055916775
47,0.782184655396619
48,0.8237971391417426
49,0.8187256176853056
