0,0.7374512353706112
1,0.8327698309492848
2,0.729778933680104
3,0.7547464239271782
4,0.2516254876462939
5,0.8301690507152145
6,0.7607282184655396
7,0.7644993498049415
8,0.7330299089726918
9,0.2516254876462939
10,0.8358907672301691
11,0.8314694408322497
12,0.7950585175552666
13,0.846814044213264
14,0.7903771131339402
15,0.6703511053315995
16,0.8126137841352405
17,0.7960988296488947
18,0.770221066319896
19,0.7044213263979193
20,0.7433029908972691
21,0.7366710013003901
22,0.7602080624187256
23,0.7521456436931079
24,0.7434330299089726
25,0.7612483745123537
26,0.7907672301690507
27,0.8014304291287386
28,0.7751625487646294
29,0.7131339401820547
30,0.7672301690507152
31,0.7815344603381015
32,0.8149544863459037
33,0.7925877763328999
34,0.2516254876462939
35,0.6928478543563069
36,0.6955786736020806
37,0.7223667100130039
38,0.852145643693108
39,0.8118335500650196
40,0.8361508452535761
41,0.8001300390117035
