0,0.7261378413524057
1,0.8042912873862159
2,0.840182054616385
3,0.8275682704811443
4,0.8115734720416125
5,0.8071521456436931
6,0.7706111833550066
7,0.7664499349804942
8,0.7325097529258777
9,0.7734720416124837
10,0.7814044213263979
11,0.841742522756827
12,0.8496749024707412
13,0.8126137841352405
14,0.7507152145643693
15,0.8088426527958388
16,0.6487646293888166
17,0.8135240572171651
18,0.6638491547464239
19,0.7957087126137842
20,0.2516254876462939
21,0.8449934980494148
22,0.7122236671001301
23,0.7907672301690507
24,0.7301690507152145
25,0.7215864759427828
26,0.740702210663199
27,0.7905071521456437
28,0.7843953185955787
29,0.8265279583875162
30,0.7261378413524057
31,0.7494148244473342
32,0.7832249674902471
33,0.7481144343302991
34,0.7644993498049415
35,0.85851755526658
36,0.7185955786736021
37,0.7403120936280885
38,0.8289986996098829
39,0.7014304291287387
40,0.6453836150845254
41,0.8156046814044213
42,0.8448634590377113
43,0.829518855656697
44,0.7223667100130039
45,0.7146944083224968
46,0.7743823146944083
47,0.8152145643693108
48,0.8130039011703512
49,0.7954486345903771
