0,0.8378413524057217
1,0.8185955786736021
2,0.871001300390117
3,0.8650195058517556
4,0.6178153446033811
5,0.8289986996098829
6,0.8637191157347204
7,0.7927178153446034
8,0.8435630689206762
9,0.7133940182054617
10,0.8342002600780234
11,0.8091027308192458
12,0.8429128738621586
13,0.6604681404421326
14,0.7777633289986996
15,0.8399219765929778
16,0.7686605981794539
17,0.847594278283485
18,0.7644993498049415
19,0.8613784135240572
20,0.8196358907672302
21,0.8274382314694408
22,0.8589076723016905
23,0.8016905071521456
24,0.8503250975292588
25,0.5620286085825748
26,0.8530559167750326
27,0.7144343302990898
28,0.7140442132639792
29,0.8378413524057217
30,0.8522756827048115
31,0.829778933680104
32,0.864629388816645
33,0.8621586475942783
34,0.8547464239271781
35,0.8317295188556567
36,0.8574772431729519
37,0.7851755526657997
38,0.7669700910273082
39,0.7950585175552666
40,0.8462938881664499
41,0.8686605981794538
42,0.8325097529258778
43,0.871001300390117
44,0.7752925877763329
45,0.7875162548764629
46,0.7901170351105331
47,0.8546163849154746
48,0.7932379713914174
49,0.8672301690507153
