0,0.8003901170351105
1,0.8211963589076723
2,0.7153446033810144
3,0.8106631989596879
4,0.7964889466840052
5,0.7433029908972691
6,0.7977893368010404
7,0.7817945383615085
8,0.747594278283485
9,0.7149544863459038
10,0.7613784135240572
11,0.7776332899869961
12,0.7513654096228869
13,0.8293888166449935
14,0.7750325097529259
15,0.759037711313394
16,0.729778933680104
17,0.765149544863459
18,0.7674902470741223
19,0.8227568270481145
20,0.2516254876462939
21,0.8364109232769831
22,0.7020806241872561
23,0.7245773732119636
24,0.7048114434330299
25,0.7253576072821847
26,0.7833550065019506
27,0.7410923276983095
28,0.7950585175552666
29,0.8018205461638491
30,0.7305591677503251
31,0.8152145643693108
32,0.7616384915474642
33,0.7846553966189856
34,0.7971391417425228
35,0.7905071521456437
36,0.7873862158647594
37,0.8213263979193758
38,0.7899869960988296
39,0.7797139141742523
40,0.788036410923277
41,0.7555266579973993
42,0.7551365409622887
43,0.7537061118335501
44,0.6384915474642393
45,0.8048114434330299
46,0.8395318595578674
47,0.8096228868660598
48,0.8118335500650196
49,0.7642392717815345
