0,0.7435630689206763
1,0.7141742522756827
2,0.8435630689206762
3,0.847594278283485
4,0.7413524057217166
5,0.8081924577373212
6,0.8106631989596879
7,0.6106631989596879
8,0.8239271781534461
9,0.8115734720416125
10,0.8347204161248375
11,0.7163849154746424
12,0.6154746423927178
13,0.7868660598179453
14,0.8123537061118336
15,0.840702210663199
16,0.8301690507152145
17,0.7924577373211964
18,0.798959687906372
19,0.2516254876462939
20,0.2516254876462939
21,0.8068920676202861
22,0.852665799739922
23,0.6098829648894668
24,0.8345903771131339
25,0.8321196358907672
26,0.7505851755526658
27,0.7647594278283485
28,0.7719115734720416
29,0.8400520156046815
30,0.7517555266579974
31,0.7958387516254877
32,0.6951885565669701
33,0.8033810143042913
34,0.8345903771131339
35,0.8608582574772432
36,0.818075422626788
37,0.7581274382314694
38,0.7201560468140442
39,0.8310793237971391
40,0.7146944083224968
41,0.7539661898569571
42,0.7703511053315995
43,0.8288686605981794
44,0.7514954486345904
45,0.5231469440832249
46,0.8446033810143043
47,0.8068920676202861
48,0.7192457737321196
49,0.7478543563068921
